mno_recruit_volunteers|征 募 志 愿 兵。 
mno_collect_taxes_qst|为 {s1}{reg5? 继 续 征 税 : 征 税}。 
mno_town_leave|离 开… … 
mno_town_leave_door|离 开 此 地。 
menu_cannot_enter_court|领 主 的 大 厅 里 正 在 举 行 一 场 宴 会， 但 是 你 还 没 有 足 够 资 格 进 入。 或 者 想 办 法 增 加 声 望 来 赢 得 入 场 劵， 或 者 在 竞 技 大 会 上 胜 出 也 是 个 捷 径。 
mno_continue|继 续 
menu_lady_visit|你 想 要 拜 访 谁 呢？ 
mno_visit_lady_1|拜 访 {s12}
mno_visit_lady_2|拜 访 {s12}
mno_visit_lady_3|拜 访 {s12}
mno_visit_lady_3_door|花 园 大 门。 
mno_visit_lady_4|拜 访 {s12}
mno_visit_lady_5|拜 访 {s12}
mno_visit_lady_6|拜 访 {s12}
mno_visit_lady_7|拜 访 {s12}
mno_visit_lady_8|拜 访 {s12}
mno_leave|离 开 
menu_town_tournament_lost|你 在 竞 技 大 会 中 被 淘 汰 了。 {s8}
mno_continue|继 续 
menu_town_tournament_won|你 在 {s3}的 竞 技 大 会 中 获 得 了 优 胜！ 听 到 周 围 的 人 们 高 呼 着 你 的 名 字， 你 感 到 无 限 荣 耀。 除 此 之 外， 你 还 获 得 了 {reg9}第 纳 尔 的 奖 金。 {s8}
mno_continue|继 续 
menu_town_tournament_won_by_another|作 为 当 日 最 终 的 胜 利 的 {reg3? 人 : 人}， {s1}赢 得 了 该 场 竞 技 大 会 的 奖 金 以 及 荣 誉。 
mno_continue|继 续 
menu_town_tournament|{s1}你 现 在 处 于 竞 技 大 会 中 的 第 {reg0}轮， 现 在 还 剩 有 {reg1}名 参 与 者。 下 一 轮 中， 将 会 有 {reg2}队， 其 中 每 队 有 {reg3}{reg4? 人 : 人}参 加 战 斗。 
mno_tournament_view_participants|察 看 参 与 者 名 单。 
mno_tournament_bet|在 自 己 身 上 下 注。 
mno_tournament_join_next_fight|进 入 下 一 轮。 
mno_leave_tournament|从 竞 技 大 会 中 退 出。 
menu_tournament_withdraw_verify|你 确 认 要 从 竞 技 大 会 中 退 出 吗？ 
mno_tournament_withdraw_yes|是 的， 这 是 毫 无 希 望 的 努 力。 
mno_tournament_withdraw_no|不， 只 要 还 有 一 丝 机 会 胜 利！ 
menu_tournament_bet|现 在 的 比 率 是 {reg5}比 {reg6}。 {reg1? 你 已 经 在 自 己 身 上 下 了 {reg1}第 纳 尔 的 赌 注， 如 果 你 获 得 优 胜 的 话， 你 将 会 赢 得 {reg2}第 纳 尔。 :}你 还 想 再 赌 多 少？ 
mno_bet_500_denars|500 第 纳 尔。 
mno_bet_250_denars|250 第 纳 尔。 
mno_bet_100_denars|100 第 纳 尔。 
mno_bet_50_denars|50 第 纳 尔。 
mno_bet_20_denars|20 第 纳 尔。 
mno_bet_10_denars|10 第 纳 尔。 
mno_bet_5_denars|5 第 纳 尔。 
mno_go_back_dot|后 退。 
menu_tournament_bet_confirm|如 果 你 下 {reg1}第 纳 尔 的 赌 注 的 话， 在 你 获 得 优 胜 时， 你 将 会 赢 得 {reg2}第 纳 尔。 这 样 可 以 吗？ 
mno_tournament_bet_accept|可 以。 
mno_tournament_bet_cancel|算 了。 
menu_tournament_participants|你 从 一 位 正 在 哭 泣 的 失 败 者 那 里 打 听 到 了 这 场 竞 技 大 赛 中 参 与 者 的 名 单。 他 们 是 :^{s11}
mno_go_back_dot|后 退。 
menu_collect_taxes|队 员 中 最 高 交 易 技 能 为 {reg2}级， 由 此 {reg3? 你 预 期 :{s1}预 期}需 要 {reg4}天 来 完 成 征 税… … 
mno_start_collecting|开 始 征 收。 
mno_collect_later|待 会 再 说。 
menu_collect_taxes_complete|你 从 {s3}征 收 了 {reg3}第 纳 尔 的 税 款。 {s19}期 待 你 把 这 些 钱 带 去 给 他。 
mno_continue|继 续 
menu_collect_taxes_rebels_killed|你 成 功 地 镇 压 了 反 抗。 任 何 想 站 起 来 反 抗 的 人 将 会 惧 怕 并 再 三 考 虑 的。 
mno_continue|继 续 
menu_collect_taxes_failed|你 从 {s3}征 收 了 {reg3}第 纳 尔 的 税 款 的 时 候， 一 场 反 抗 爆 发 了。 现 在 你 不 得 不 带 着 这 些 税 款 前 去 给 {s1}， 虽 然 他 可 能 会 很 失 望， 不 过 总 比 一 点 都 没 收 到 要 好 的 多… … 
mno_continue|继 续 
menu_collect_taxes_revolt_warning|{s3}的 人 们 对 你 要 求 的 高 税 款 表 示 强 烈 的 义 愤。 如 果 你 继 续 压 迫 他 们， 他 们 将 准 备 起 来 反 抗。 
mno_continue_collecting_taxes|依 然 像 以 前 那 样 征 税。 
mno_halve_taxes|同 意 减 轻 一 半 的 税 款。 （{s1}也 许 会 不 满 ）。 
menu_collect_taxes_revolt|当 你 在 {s3}收 取 税 款 的 时 候， 突 然 看 见 一 大 群 愤 怒 的 {reg9? 农 民 : 居 民}已 经 对 你 提 出 的 高 税 款 忍 无 可 忍， 正 挥 舞 着 火 把 和 武 器 逐 渐 向 你 逼 近。 这 是 要 向 你 开 战！ 
mno_continue|继 续 
menu_train_peasants_against_bandits|队 员 中 最 高 训 练 技 能 为 {reg2}级， 由 此 {reg3? 你 预 期 :{s1}预 期}需 要 {reg4}小 时 来 进 行 理 论 讲 解， 使 这 些 农 民 变 成 英 勇 的 战 士。 在 这 期 间 他 们 将 会 学 到 战 斗 的 基 本 知 识 以 及 如 何 去 沉 着 冷 静 地 应 对 一 切 战 斗。 
mno_make_preparation|训 练 他 们。 
mno_train_later|待 会 再 说。 
menu_train_peasants_against_bandits_ready|你 对 那 些 农 民 们 进 行 了 一 些 最 基 本 的 训 练， 你 认 为 他 们 中 的 {reg0}人 {reg1? 已 经 : 已 经}完 全 地 掌 握 了 训 练 的 内 容， {reg1? 他 们 : 他}已 经 准 备 好 进 行 实 战 演 习 了。 
mno_peasant_start_practice|开 始 演 习。 
menu_train_peasants_against_bandits_training_result|{s0}
mno_continue|继 续 
menu_train_peasants_against_bandits_attack|当 你 准 备 继 续 训 练 的 时 候， 一 个 从 村 子 里 来 的 卫 兵 向 你 奔 来， 呼 喊 着 告 急。 那 些 强 盗 已 经 出 现 在 视 野 里， 正 向 {s3}奔 去。 村 长 恳 求 你 组 织 那 些 你 训 练 的 民 兵 去 抵 抗 他 们。 
mno_peasants_against_bandits_attack_resist|准 备 开 战 吧！ 
menu_train_peasants_against_bandits_attack_result|{s9}
mno_continue|继 续 
menu_train_peasants_against_bandits_success|这 些 强 盗 被 打 败 了！ 那 些 还 活 着 的 和 意 识 还 清 醒 的 都 夹 着 尾 巴 逃 跑 了， 他 们 惧 怕 这 些 农 民 和 他 们 的 新 教 官。 经 过 他 们 的 抢 劫 以 后， 村 民 几 乎 没 有 什 么 东 西 剩 下 了， 但 他 们 还 是 拿 出 了 任 何 他 们 有 的 东 西 以 表 达 感 激 之 情。 
mno_village_bandits_defeated_accept|我 接 受 你 们 的 赠 品。 
mno_village_bandits_defeated_cont|你 们 比 我 更 需 要 这 些 东 西。 你 们 的 感 谢 已 经 足 够 了。 
menu_disembark|想 上 岸 吗？ 
mno_disembark_yes|是 的。 
mno_disembark_no|不。 
menu_ship_reembark|想 上 船 吗？ 
mno_reembark_yes|是 的。 
mno_reembark_no|不。 
menu_center_reports|镇 名： {s1}^ 租 金 收 入： {reg1}第 纳 尔 ^ 税 收： {reg2}第 纳 尔 ^ 食 物 储 备： 供 应 {reg3}日 
mno_to_price_and_productions|报 告 价 格 与 产 品。 
mno_go_back_dot|后 退。 
menu_price_and_production|产 品 有： ^（提 示： 基 础 的/ 原 材 料 加 工 而 来 的/ 材 料 加 工 并 加 以 修 饰 的 )^{s1}^^价 格 因 素 有： ^{s2}
mno_go_back_dot|后 退。 
menu_town_trade|你 向 市 场 走 去。 
mno_auto_sell|自 动 出 售 物 品。 
mno_assess_prices|估 价。 
mno_trade_with_arms_merchant|与 武 器 商 人 交 易。 
mno_trade_with_armor_merchant|与 盔 甲 商 人 交 易。 
mno_trade_with_horse_merchant|与 马 匹 贩 子 交 易。 
mno_trade_with_goods_merchant|与 杂 货 商 人 交 易。 
mno_auto_buy_food|自 动 购 买 食 物。 
mno_back_to_town_menu|返 回。 
menu_trade_auto_sell_begin|Items in the inventory of companions which selected as the type for sell and their prices below {reg1} denars will be sold to {reg2?all merchants:the elder} in current {reg2?town:village} automatically. Specifically foods, trade goods and books will never be sold.^^You can change some settings here freely. 
mno_continue|继 续 
mno_change_settings|改 变 设 置。 
mno_go_back|后 退。 
menu_trade_auto_buy_food_begin|You will buy any food which you don't have for one portion automatically. Do you want to continue?
mno_continue|继 续 
mno_go_back|后 退。 
menu_town_trade_assessment_begin|你 偶 然 听 到 了一 些 关 于 物 品 价 格 的 情 报。 ^你 试 着 从 这 些 情 报 中 寻 找 到 一 些 有 用 的 东 西。 
mno_continue|继 续 
mno_go_back_dot|后 退。 
menu_town_trade_assessment|队 员 中 最 高 交 易 技 能 为 {reg2}级， {reg3? 你 尝 试 算 出 利 润 最 高 的 商 品 :{s1}尝 试 算 出 利 润 最 高 的 商 品}。 {s2}
mno_continue|继 续 
menu_sneak_into_town_suceeded|假 装 成 穿 着 破 烂 的 朝 圣 者， 你 骗 过 了 守 卫， 顺 利 的 混 入 城 里。 
mno_continue|继 续 
menu_sneak_into_town_caught|在 你 尝 试 溜 进 去 时， 一 名 守 卫 发 现 了 你 并 发 出 了 警 报！ 你 必 须 在 所 有 守 卫 都 开 始 搜 捕 你 之 前 从 大 门 逃 出 去。 
mno_sneak_caught_fight|杀 出 一 条 血 路！ 
mno_sneak_caught_surrender|投 降。 
menu_sneak_into_town_caught_dispersed_guards|你 轻 易 的 甩 掉 了 守 卫， 消 失 在 街 道 的 深 处。 
mno_continue|继 续 
menu_sneak_into_town_caught_ran_away|你 杀 开 一 条 血 路 终 于 夺 关 而 走， 迅 速 逃 到 了 郊 外 的 安 全 地 带。 {s11}
mno_continue|继 续 
menu_enemy_offer_ransom_for_prisoner|{s2}想 用 {reg12}第 纳 尔 与 你 交 换 {s1}。 
mno_ransom_accept|接 受 这 个 建 议。 
mno_ransom_reject|拒 绝 这 个 建 议。 
menu_training_ground|你 到 达 了 训 练 场。 在 这 里 你 可 以 提 升 你 的 战 斗 技 巧。 你 想 要 进 行 哪 种 训 练？ 
mno_camp_trainer|和 教 练 交 谈。 
mno_camp_train_melee|对 战 练 习。 
mno_camp_train_archery|射 击 练 习。 
mno_camp_train_mounted|骑 乘 练 习。 
mno_leave|离 开 
menu_training_ground_selection_details_melee_1|你 想 要 同 时 面 对 几 个 对 手？ 
mno_camp_train_melee_num_men_1|一。 
mno_camp_train_melee_num_men_2|二。 
mno_camp_train_melee_num_men_3|三。 
mno_camp_train_melee_num_men_4|四。 
mno_go_back_dot|后 退。 
menu_training_ground_selection_details_melee_2|选 择 你 的 {reg1}号 对 手： 
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_s0|{s0}
mno_training_ground_selection_details_melee_random|随 机 选 择。 
mno_go_back_dot|后 退。 
menu_training_ground_selection_details_mounted|你 想 要 用 哪 种 武 器 进 行 训 练？ 
mno_camp_train_mounted_details_1|单 手。 
mno_camp_train_mounted_details_2|长 杆。 
mno_camp_train_mounted_details_3|弓 箭。 
mno_camp_train_mounted_details_4|投 掷。 
mno_go_back_dot|后 退。 
menu_training_ground_selection_details_ranged_1|你 想 要 用 哪 种 远 程 武 器 进 行 训 练？ 
mno_camp_train_ranged_weapon_bow|弓 箭。 
mno_camp_train_ranged_weapon_crossbow|弩。 
mno_camp_train_ranged_weapon_thrown|飞 刀。 
mno_go_back_dot|后 退。 
menu_training_ground_selection_details_ranged_2|你 想 要 在 距 标 靶 多 远 的 距 离 练 习？ 
mno_camp_train_ranged_details_1|10 码。 
mno_camp_train_ranged_details_2|20 码。 
mno_camp_train_ranged_details_3|30 码。 
mno_camp_train_ranged_details_4|40 码。 
mno_camp_train_ranged_details_5|50 码。 
mno_camp_train_ranged_details_6|60 码。 
mno_camp_train_ranged_details_7|70 码。 
mno_go_back_dot|后 退。 
menu_training_ground_description|{s0}
mno_continue|继 续 
menu_training_ground_training_result|{s7}{s2}
mno_continue|继 续 
menu_marshall_selection_candidate_ask|{s15}马 上 要 为 {s23}选 择 一 个 元 帅。 一 些 领 主 提 名 让 你 做 候 选 人。 
mno_marshall_candidate_accept|让 {s15}知 道 你 想 做 元 帅。 
mno_marshall_candidate_reject|告 诉 所 有 人 这 些 天 你 太 忙 了。 
menu_captivity_avoid_wilderness|整 个 世 界 在 你 眼 前 一 黑。 几 个 小 时 过 后 你 恢 复 了 意 识， 发 现 你 自 己 躺 在 你 倒 下 的 地 方。 你 的 敌 人 一 定 以 为 你 死 了， 才 把 你 留 在 原 地。 不 论 怎 样， 似 乎 你 身 上 的 伤 没 有 一 处 是 致 命 的， 虽 然 你 感 到 很 虚 弱， 但 是 你 发 现 你 自 己 还 是 勉 强 可 以 坚 持 站 起 来 行 走。 你 站 起 来 并 努 力 搜 寻 你 队 伍 里 的 幸 存 者。 
menu_captivity_start_wilderness|Stub 
menu_captivity_start_wilderness_surrender|Stub 
menu_captivity_start_wilderness_defeat|你 被 敌 人 俘 虏 了。 
menu_captivity_start_castle_surrender|Stub 
menu_captivity_start_castle_defeat|Stub 
menu_captivity_start_under_siege_defeat|你 被 敌 人 俘 虏 了。 
menu_captivity_wilderness_taken_prisoner|你 被 敌 人 俘 虏 了。 
mno_continue|继 续 
menu_captivity_wilderness_check|Stub 
menu_captivity_end_wilderness_escape|经 过 了 几 天 痛 苦 的 俘 虏 生 活。 你 找 了 个 机 会 逃 跑 了！ 
mno_continue|继 续 
menu_captivity_castle_taken_prisoner|卫 兵 们 包 围 了 你， 夺 下 了 你 的 武 器。 他 们 咒 骂 着 把 你 丢 进 了 地 牢， 接 下 来 有 你 受 的 了。 
mno_continue|继 续 
menu_captivity_rescue_lord_taken_prisoner|你 在 自 己 的 身 份 暴 露 之 前 一 直 伪 装 成 朝 圣 者， 这 激 怒 了 那 些 守 卫。 他 们 狂 暴 而 粗 鲁 地 痛 打 你， 不 知 道 过 了 多 长 时 间 以 后 才 停 息 下 来… … 
mno_continue|继 续 
menu_captivity_castle_check|Stub 
menu_captivity_end_exchanged_with_prisoner|经 过 了 数 天 的 关 押， 抓 你 的 人 用 你 交 换 了 他 们 的 一 名 俘 虏， 你 自 由 了。 
mno_continue|继 续 
menu_captivity_end_propose_ransom|在 阴 暗 的 地 牢 中 不 知 道 过 了 多 久 以 后， 抓 你 的 人 给 了 你 一 个 选 择： 从 你 藏 钱 的 地 方 交 出 {reg5}第 纳 尔， 他 们 就 会 放 了 你。 你 决 定… … 
mno_captivity_end_ransom_accept|接 受 这 个 建 议。 
mno_captivity_end_ransom_deny|等 待 更 好 的 机 会。 
menu_captivity_castle_remain|时 光 流 逝， 你 在 监 牢 里 痛 苦 的 忍 受 着 被 囚 禁 的 痛 苦， 还 有 轻 蔑 的 笑 话… … 
mno_continue|继 续 
menu_kingdom_army_quest_report_to_army|{s8}邀 请 你 一 起 去 参 加 {reg4?她:他} 的 远 征。 你 需 要 带 上 至 少 {reg13}名 战 士， 如 果 现 在 不 够 的 话， 你 需 要 尽 快 达 到 要 求 的 人 数。 
mno_continue|继 续 
menu_kingdom_army_quest_messenger|{s8}派 信 使 来 告 诉 你， 他 要 给 你 指 定 一 个 任 务， 并 要 求 你 尽 快 去 见 他。 
mno_continue|继 续 
menu_kingdom_army_quest_join_siege_order|{s8}派 信 使 来 命 令 你 加 入 对 于 {s9}的 围 攻。 不 论 付 出 多 大 的 代 价 都 必 须 拿 下 {s9}。 
mno_continue|继 续 
menu_kingdom_army_follow_failed|你 和 {s8}走 散 了。 元 帅 认 为 你 可 能 另 有 要 务， 不 过 他 对 于 你 的 支 持 还 是 表 示 感 激。 
mno_continue|继 续 
menu_invite_player_to_faction_without_center|你 收 到 了 一 份 封 臣 的 邀 请！ ^^{s9}的 {s8}派 遣 了 一 个 皇 家 信 使 来 亲 自 递 送 这 份 邀 请。 你 将 成 为 {s9}的 一 位 诸 侯， 从 此 被 人 以 {大 人/ 女 士}称 呼， 但 是 并 没 有 给 予 你 封 地 以 及 额 外 的 头 衔， 当 然 作 为 回 报 {s8}要 求 你 宣 誓 对 他 效 忠 并 与 他 一 起 加 入 他 的 远 征。 虽 然 他 没 有 许 诺 封 地 和 头 衔， 如 果 你 不 同 意 这 个 请 求 的 话 他 还 是 会 被 激 怒 的… … 
mno_faction_accept|接 受 邀 请！ 
mno_faction_reject|拒 绝 邀 请。 
menu_invite_player_to_faction|你 收 到 了 一 份 封 臣 的 邀 请！ ^^{s9}的 {s8}派 遣 了 一 个 皇 家 信 使 来 亲 自 递 送 这 份 邀 请。 你 将 成 为 {s9}的 一 位 诸 侯， 从 此 被 人 以 {大 人/ 女 士}称 呼， 但 是 并 没 有 给 予 你 封 地 以 及 额 外 的 头 衔， 当 然 作 为 回 报 {s8}要 求 你 宣 誓 对 他 效 忠 并 与 他 一 起 加 入 他 的 远 征。 他 许 诺 给 你 {s2}的 封 地 和 头 衔， 如 果 你 不 同 意 这 个 请 求 的 话 他 一 定 会 被 激 怒 的… … 
mno_faction_accept|接 受 邀 请！ 
mno_faction_reject|拒 绝 邀 请。 
menu_invite_player_to_faction_accepted|如 果 你 想 要 成 为 封 臣 的 话 你 必 须 去 找 {s3}宣 誓。 {s5}
mno_continue|继 续 
menu_question_peace_offer|你 收 到 了 一 份 停 战 的 邀 请 ^^{s1}发 给 你 一 份 停 战 邀 请。 你 将 如 何 回 复？ 
mno_peace_offer_accept|接 受 
mno_dplmc_peace_offer_terms|决 定 你 的 停 战 条 款。 
mno_peace_offer_reject|拒 绝 
menu_notification_truce_expired|停 战 协 定 到 期 ^^{s1}和 {s2}之 间 的 停 战 协 定 已 经 到 期。 
mno_continue|继 续 
menu_notification_feast_quest_expired|{s10}
mno_continue|继 续 
menu_notification_sortie_possible|敌 报： 已 经 在 {s4}的 城 墙 外 发 现 敌 人。 {s5}和 其 他 领 主 正 准 备 出 击。 如 果 愿 意 的 话 你 可 以 加 入 他 们。 
mno_continue|继 续 
menu_notification_casus_belli_expired|王 国 没 有 回 应 ^^{s1}没 有 回 应 {s2}的 挑 衅， 这 导 致 {s3}在 {reg4? 她 : 他}手 下 的 好 战 派 中 威 信 扫 地… … ^
mno_continue|继 续 
menu_notification_lord_defects|背 叛： {s4}已 经 抛 弃 了 {s5}并 且 加 入 了 {s7}， 带 着 {reg4?她:他}的 封 地 一 起 
mno_continue|继 续 
menu_notification_treason_indictment|叛 国 控 告 ^^{s9}
mno_continue|继 续 
menu_notification_border_incident|边 界 冲 突 ^^ 有 消 息 传 来， {s9}。 虽 然 传 言 真 假 未 知， 但 有 件 事 是 确 定 的— — 这 件 看 来 很 小 的 事 件 在 {s4}内 部 已 经 掀 起 轩 然 大 波， 使 得 与 {s3}的 战 争 一 触 即 发… … 
mno_continue|继 续 
menu_notification_player_faction_active|现 在， 这 片 土 地 被 冠 以 你 的 名 字， 而 不 跟 其 他 王 国 有 任 何 关 系。 你 成 为 了 一 位 能 独 立 行 使 权 力 的 君 王， 你 的 宫 廷 暂 时 坐 落 在 {s12}。 然 而， 卡 拉 迪 亚 其 他 国 王 的 第 一 反 应， 是 把 你 当 做 一 个 威 胁， 因 为， 如 果 每 一 个 强 势 的 军 阀， 都 可 以 夺 取 王 位， 那 么 国 王 的 权 威 无 疑 会 受 到 质 疑。 ^^你 可 能 觉 得 这 个 时 候 宣 誓 效 忠 于 一 个 现 有 的 国 家， 是 个 非 常 不 错 的 选 择。 如 果 你 想 继 续 当 一 个 拥 有 主 权 的 君 王， 那 么 首 先 你 必 须 建 立 自 己 独 立 的 统 治 权。 这 可 以 通 过 多 个 办 法 进 行， 比 如 与 出 身 高 贵 的 家 族 联 姻， 吸 纳 新 的 领 主， 管 理 你 的 领 地， 应 付 其 他 国 王， 以 及 派 遣 你 的 盟 友 去 执 行 任 务。 ^^无 论 如 何， 你 首 先 要 从 你 的 盟 友 当 中， 任 命 一 位 首 席 大 臣， 来 处 理 各 种 事 务。 不 同 的 盟 友 有 不 同 的 才 能。 ^你 可 以 不 时 地 更 换 你 的 大 臣 人 选， 还 可 以 通 过 与 大 臣 对 话， 改 变 你 的 宫 廷 的 所 在 地。 
mno_appoint_spouse|任 命 你 的 夫 人， {s10}… … 
mno_appoint_npc1|任 命 {s10}
mno_appoint_npc2|任 命 {s10}
mno_appoint_npc3|任 命 {s10}
mno_appoint_npc4|任 命 {s10}
mno_appoint_npc5|任 命 {s10}
mno_appoint_npc6|任 命 {s10}
mno_appoint_npc7|任 命 {s10}
mno_appoint_npc8|任 命 {s10}
mno_appoint_npc9|任 命 {s10}
mno_appoint_npc10|任 命 {s10}
mno_appoint_npc11|任 命 {s10}
mno_appoint_npc12|任 命 {s10}
mno_appoint_npc13|任 命 {s10}
mno_appoint_npc14|任 命 {s10}
mno_appoint_npc15|任 命 {s10}
mno_appoint_npc16|任 命 {s10}
mno_appoint_npc17|任 命 {s10}
mno_appoint_npc18|任 命 {s10}
mno_appoint_npc20|任 命 {s10}
mno_appoint_npc22|任 命 {s10}
mno_appoint_npc23|任 命 {s10}
mno_appoint_npc24|任 命 {s10}
mno_appoint_npc25|任 命 {s10}
mno_appoint_npc26|任 命 {s10}
mno_appoint_npc27|任 命 {s10}
mno_appoint_npc28|任 命 {s10}
mno_appoint_npc29|任 命 {s10}
mno_appoint_npc30|任 命 {s10}
mno_appoint_npc31|任 命 {s10}
mno_appoint_default|任 命 当 地 的 杰 出 人 才。 
menu_minister_confirm|{s9}正 在 你 {s12}的 大 厅 里。 你 要 时 时 考 虑 避 免 一 些 未 确 定 的， 会 削 弱 你 的 权 力 的 争 议。 
mno_continue|继 续 
menu_notification_court_lost|{s12}
mno_continue|继 续 
menu_notification_player_faction_deactive|你 的 王 国 失 去 了 所 有 的 领 地。 
mno_continue|继 续 
menu_notification_player_wedding_day|{s8}想 告 诉 你， 将 于 {s10}举 行 的 你 的 婚 礼， 已 经 准 备 就 绪， 期 待 你 尽 快 出 席。 
mno_continue|继 续 
menu_notification_player_kingdom_holds_feast|{s11}
mno_continue|继 续 
menu_notification_center_under_siege|{s1}被 {s3}的 {s2}围 攻 了！ 
mno_continue|继 续 
menu_notification_village_raided|敌 人 袭 击 了 你 的 领 地 ^^{s1}被 {s3}的 {s2}洗 劫 了！ 
mno_continue|继 续 
menu_notification_village_raid_started|你 的 村 子 正 受 到 袭 击！ ^^{s3}的 {s2}正 在 破 坏 {s1}。 
mno_continue|继 续 
menu_notification_one_faction_left|卡 拉 迪 亚 大 陆 被 一 个 王 国 征 服 了 ^^{s1}击 败 所 有 对 手， 建 立 了 一 个 统 一 的 王 国。 
mno_continue|继 续 
menu_notification_oath_renounced_faction_defeated|你 从 前 属 于 的 势 力 被 击 败 了 ^^ 你 赢 得 了 对 于 {s1}的 战 斗！ 你 从 这 个 势 力 中 脱 离 了 出 去。 
mno_continue|继 续 
menu_notification_center_lost|领 地 失 去 ^^ 因 为 {s2}你 失 去 了 {s1}。 
mno_continue|继 续 
menu_notification_troop_left_players_faction|背 叛！ ^^ {s1}从 {s2}离 开 了， 并 加 入 了 {s3}。 
mno_continue|继 续 
menu_notification_troop_joined_players_faction|好 消 息！ ^^ {s1}从 {s2}离 开 了， 并 加 入 了 {s3}。 
mno_continue|继 续 
menu_notification_war_declared|宣 战 ^^{s1}向 {s2}宣 战！ 
mno_continue|继 续 
menu_notification_peace_declared|和 平 协 议 ^^{s1}和 {s2}达 成 了 和 平 协 议！ ^{s57}
mno_continue|继 续 
menu_notification_faction_defeated|阵 营 灭 亡 ^^{s1}不 复 存 在 了！ 
mno_continue|继 续 
menu_notification_rebels_switched_to_faction|成 功 叛 变 ^^ 你 的 叛 变 十 分 成 功！ 现 在 你 的 势 力 将 {s12}定 为 {s11}唯 一 的 领 主。 
mno_continue|继 续 
menu_notification_player_should_consult|你 的 首 席 大 臣 传 话 来 说， 王 国 内 部 有 些 问 题 正 在 酝 酿， 如 果 不 处 理 的 话 会 逐 渐 威 胁 到 你 的 王 权。 你 必 须 尽 早 与 他 磋 商 一 下。 
mno_continue|继 续 
menu_notification_player_feast_in_progress|筹 备 宴 会 ^^ 你 的 夫 人 正 在 {s11}的 大 厅 里 筹 备 宴 会。 
mno_continue|继 续 
menu_notification_lady_requests_visit|一 位 老 妇 人 找 到 了 你 的 部 队， 给 了 你 手 下 一 封 纯 蜡 密 封 着 的 信。 地 址 是 写 给 你 的。 当 你 打 这 封 信 时， 发 现 是 {s15}写 来 的。 上 面 说：“上 次 来 访， 相 聚 甚 欢。 {s14}。 我 现 在 {s10}， {s12}。 ” 
mno_continue|继 续 
mno_continue|继 续 
menu_garden|{s12}
mno_enter|进 入 
mno_nurse|跟 随 侍 女 离 开 
mno_nurse|在 泉 水 边 等 待 
mno_leave|离 开 
menu_kill_local_merchant_begin|你 探 明 你 的 猎 物 转 弯 走 进 了 一 条 背 街 的 巷 子。 这 将 是 你 袭 击 他 的 最 好 时 机。 
mno_continue|继 续 
menu_debug_alert_from_s65|调 试 警 报： {s65}
mno_continue|继 续 
menu_auto_return_to_map|树 桩 
menu_bandit_lair|{s3}
mno_continue_1|进 攻 贼 巢… … 
mno_leave_no_attack|离 开… … 
mno_leave_victory|继 续… … 
mno_leave_defeat|继 续… … 
menu_notification_player_faction_political_issue_resolved|经 过 和 王 国 贵 族 们 的 商 议， {s10}已 经 决 定 授 予 {s12}{s11}。 
mno_continue|继 续 
menu_notification_player_faction_political_issue_resolved_for_player|经 过 和 王 国 贵 族 们 的 商 议， {s10}已 经 决 定 授 予 你 {s11}。 你 可 以 拒 绝 这 项 任 命， 但 是 这 也 许 意 味 着 短 时 间 内 你 不 会 再 收 到 其 它 任 何 授 予。 {s12}
mno_accept|接 受 任 命 
mno_decline|拒 绝 任 命 
mno_continue|继 续 
menu_start_phase_3|{s16}^^ 当 来 到 {s1}的 旅 馆 的 时 候， 你 已 经 疲 惫 不 堪， 很 快 就 睡 着 了。 然 而， 在 黎 明 来 临 之 前 你 就 醒 来 了， 迫 不 及 待 地 打 量 着 四 周 的 环 境。 你 大 胆 地 走 上 了 无 人 的 街 头。 突 然， 你 听 到 了 一 个 声 音， 脖 子 上 的 汗 毛 不 由 得 全 竖 了 起 来— — 那 是 刀 剑 出 鞘 的 刺 耳 的 声 音… … 
mno_continue|继 续 
menu_start_phase_4|{s11}
mno_continue|继 续 
mno_continue|继 续 
menu_lost_tavern_duel|{s11}
mno_continue|继 续 
menu_establish_court|要 将 {s4}建 为 你 的 都 城 需 要 重 新 翻 修 一 番。 具 体 来 说， 你 需 要 一 套 工 具 以 及 一 卷 天 鹅 绒。 也 许 还 需 要 花 点 时 间 来 让 你 的 一 些 部 下 重 新 部 署 一 下 这 里。 你 要 继 续 吗？ 
mno_establish|将 {s4}建 为 你 的 都 城 
mno_continue|继 续 
menu_notification_relieved_as_marshal|{s4}想 要 通 知 你 不 再 需 要 你 继 续 担 当 元 帅 之 职 了。 不 过， 在 过 去 的{reg4} 天 里 你 为 了 国 家 的 利 益 表 现 英 勇， 为 了 表 示 对 你 的 敬 意， {reg8?她:他} 赏 赐 给 你{reg5} 第 纳 尔。 
mno_continue|继 续 
